country,gdp,unemployment,youth_pct,internet_pct,polity,date,year,month,label,prev_events,log_gdp
Ukraine,3986.442764271294,9.806227873245545,18.904600642555998,64.29378576686324,7.100778405025252,2021-07-01,2021,7,1,1,8.290905393202321
Ukraine,4004.538299322679,10.207948921965661,18.884536742190615,64.73161244488853,7.089319720806823,2021-08-01,2021,8,1,1,8.295433257292814
Ukraine,3945.7817283357713,9.566992085397965,19.1919209429613,64.61127204236364,6.914556782106279,2021-09-01,2021,9,1,1,8.280655773484044
Ukraine,3923.7285086656175,9.996575093350113,19.50998342820584,64.52003436870731,7.1038989991478205,2021-10-01,2021,10,1,1,8.275052458057448
Ukraine,4029.7324836539224,10.330764076922591,19.10094047845545,63.86936988731774,7.051055790790541,2021-11-01,2021,11,1,1,8.301703396155295
Ukraine,3893.807885195646,9.975143973050804,19.01626352346963,64.56003999912944,7.144014392725799,2021-12-01,2021,12,1,1,8.267399633646981
Ukraine,4041.4646832804974,10.385416222278101,19.18588799280812,64.80965470074416,7.0376700174585265,2022-01-01,2022,1,1,1,8.304609855057008
Ukraine,4025.3941395386096,10.614546857518949,18.79244822313686,64.69475040858997,7.197327283948314,2022-02-01,2022,2,1,1,8.300626499952102
Ukraine,3997.265065584271,10.141405518122939,19.120982343302,64.35352248542524,7.053869459086561,2022-03-01,2022,3,1,1,8.293615812408468
Ukraine,4051.7974238574993,9.715719756459812,18.952342074462994,63.72862221483529,7.093361129215863,2022-04-01,2022,4,1,1,8.3071626436021
Ukraine,3948.8517357603014,10.249739217748736,19.41917082036472,64.27676507950007,7.067483762823401,2022-05-01,2022,5,1,1,8.281433321940145
Ukraine,3932.8824003007912,10.361573682688334,18.664549405022484,64.43213887126956,7.063267517436125,2022-06-01,2022,6,1,1,8.27738210534022
Ukraine,4020.416257033427,9.360410231193907,19.196852561458385,64.27482557867523,6.9729227948714,2022-07-01,2022,7,1,1,8.29938942231366
Ukraine,3967.7711673812637,9.470715858769529,18.87229961432702,64.07407780837706,6.972587886982123,2022-08-01,2022,8,1,1,8.286211796140169
Ukraine,4058.5487208041527,9.908441923425716,19.15507881249703,64.41301854746125,6.915242881095955,2022-09-01,2022,9,1,1,8.308827093906588
Ukraine,3966.3349492288467,9.864533281944087,18.937062830269316,64.17775573118116,6.807223804395322,2022-10-01,2022,10,1,1,8.285849850836767
Ukraine,4032.670476542946,10.198864794330184,19.30904013830449,64.66488848812352,7.0749654009331255,2022-11-01,2022,11,1,1,8.302432028648862
Ukraine,4001.108182573685,10.272891827610932,19.41182926981579,64.51018885659525,7.01448857844892,2022-12-01,2022,12,1,1,8.294576546905676
Ukraine,4002.061983660721,9.70069231625953,18.88874174924662,64.61458712550483,6.907550782476063,2023-01-01,2023,1,1,1,8.294814843174647
Ukraine,3961.600248310639,9.810408493996395,19.264683945857705,64.74390565260592,6.9667015250118,2023-02-01,2023,2,1,1,8.284655717123721
Ukraine,3954.4069839400127,10.16929077552224,19.31164519163684,64.798179826036,7.093234114266264,2023-03-01,2023,3,1,1,8.282838778558615
Ukraine,4060.7515546014943,8.960695043735187,18.944687282904923,64.55642870671913,7.107103696161767,2023-04-01,2023,4,1,1,8.309369576951584
Ukraine,3969.9233885532676,9.421649432160775,19.41320355124805,64.13216880581989,7.025530864409014,2023-05-01,2023,5,1,1,8.28675393821114
Ukraine,3995.3421838068143,9.919145579304352,19.242865258920002,64.31286432901548,6.994453961227402,2023-06-01,2023,6,1,1,8.293134767685556
Ukraine,3969.8803167509805,8.965296883173348,18.7599661039015,64.23234173820644,6.991849967715112,2023-07-01,2023,7,1,1,8.286743091354712
Ukraine,4032.2141151257847,9.861265753511631,19.156875486213984,63.56842754232637,7.019461340504963,2023-08-01,2023,8,1,1,8.302318884246594
Ukraine,4034.7151171677974,10.160309765267554,19.071065250880043,64.23561259597928,6.989439092983319,2023-09-01,2023,9,1,1,8.302938793543131
Ukraine,3944.6172296861264,9.64157563495746,19.118133777617448,64.41289401762903,7.018430736354594,2023-10-01,2023,10,1,1,8.28036067977064
Ukraine,3998.8632083418306,9.30045715993161,19.223069770735833,64.57940043516999,7.196130196770595,2023-11-01,2023,11,1,1,8.294015441602724
Ukraine,3983.7865976361204,9.553644308913883,19.115553591384444,64.2376081753965,6.860469725450955,2023-12-01,2023,12,1,1,8.290239038381635
Vietnam,2778.1390755838797,2.858191243568461,23.038339211710035,70.13601835072953,-6.986370104327952,2021-01-01,2021,1,1,0,7.929896473680598
Vietnam,2801.6649685792067,2.303279298312054,22.830386931196305,69.95116989459194,-6.8846572778748625,2021-02-01,2021,2,1,1,7.938326018005718
Vietnam,2798.370651805054,2.120258013981166,22.850165505386947,70.23961532132309,-7.187642752746226,2021-03-01,2021,3,1,1,7.937149903686879
Vietnam,2775.33319333458,2.590160938636912,23.521574992748135,70.22475186312482,-7.201425603412255,2021-04-01,2021,4,1,1,7.928886340841457
Vietnam,2835.317994737746,2.318265327761746,23.05090114013001,70.611328889476,-6.997268350155104,2021-05-01,2021,5,1,1,7.95026200927086
Vietnam,2859.048741222864,2.225538842411554,23.02065205963628,70.81406151717799,-6.893456921945798,2021-06-01,2021,6,1,1,7.958593946054295
Vietnam,2829.78755156425,1.8286371168617706,22.8767524789534,70.18632639032792,-7.204168091523092,2021-07-01,2021,7,1,1,7.948310238694522
Vietnam,2788.770415189128,1.3984302453577553,23.076108575670172,70.53256734191564,-7.03461397887365,2021-08-01,2021,8,1,1,7.933714582966852
Vietnam,2794.174380090315,2.2876975230840517,22.734584453403286,70.21219269884912,-7.032643738625323,2021-09-01,2021,9,1,1,7.935649773657447
Vietnam,2811.8724229857185,1.931259730577387,22.815304670126768,70.12726222349276,-7.072418511655709,2021-10-01,2021,10,1,1,7.941961454807899
Vietnam,2795.556649412114,1.5679502086430093,22.938950955690267,70.36003146262422,-6.935149482172218,2021-11-01,2021,11,1,1,7.936144171310933
Vietnam,2827.474657744924,1.5859236238305505,23.053285145381025,70.64675793417972,-6.956546376306014,2021-12-01,2021,12,1,1,7.947492855133713
Vietnam,2818.4973359765495,1.8514387330777673,23.06171328202324,70.0561516017571,-6.901016156393363,2022-01-01,2022,1,1,1,7.944313898390096
Vietnam,2748.475037726062,1.592545567544165,22.81764684877887,70.21137668988071,-7.082183110493591,2022-02-01,2022,2,1,1,7.919165277065435
Vietnam,2829.2032398841934,3.5106260585207725,23.072101754302725,69.80552803018823,-7.131568769134672,2022-03-01,2022,3,1,1,7.948103804272119
Vietnam,2869.925052263925,2.0345918430920937,22.896308600444684,70.34552371121892,-6.901948506970742,2022-04-01,2022,4,1,1,7.962389574682419
Vietnam,2842.137887936969,2.7569387308745337,22.99288398771602,70.20981904574728,-6.9472210851914635,2022-05-01,2022,5,1,1,7.952663611332054
Vietnam,2857.27826297313,2.407633336430311,22.91601159275741,70.35132951949056,-6.889324221873636,2022-06-01,2022,6,1,1,7.957974716582106
Vietnam,2827.909838046429,1.0939377462361872,23.183896199351203,70.15677860425866,-7.068136681010951,2022-07-01,2022,7,1,1,7.947646700184437
Vietnam,2881.9783928970724,2.9096824897461535,23.17354049335571,70.20341410463388,-6.929687986168686,2022-08-01,2022,8,1,1,7.9665792029509594
Vietnam,2802.245890652123,2.99554130137399,23.251677353639455,70.23910833283261,-7.093487196736258,2022-09-01,2022,9,1,1,7.9385332714171915
Vietnam,2852.7593539661857,2.506408892437113,23.058334696271928,70.09588153049494,-6.938248011753642,2022-10-01,2022,10,1,1,7.956392475619163
Vietnam,2818.7644622457155,1.911192797997601,23.142617481800027,70.19010273410775,-6.9089519891431745,2022-11-01,2022,11,1,1,7.944408636417491
Vietnam,2853.3433537209335,2.4090280250554215,22.93694486547759,70.45920260612314,-6.9587848492589,2022-12-01,2022,12,1,1,7.956597096939658
Vietnam,2812.5781198832524,1.773328695263835,22.9237466072904,70.56592057722222,-7.093118470602389,2023-01-01,2023,1,1,1,7.9422123045739665
Vietnam,2814.947722958956,1.7276077520482858,22.936993923225977,70.16444084041512,-7.106633136827766,2023-02-01,2023,2,1,1,7.943054152815471
Vietnam,2796.21801002914,2.87013186050748,22.728166533830738,70.29382221250575,-7.13509892153368,2023-03-01,2023,3,1,1,7.93638063440084
Vietnam,2858.098836646246,2.251662801568364,22.93474388871567,70.57936438479472,-6.896263736519629,2023-04-01,2023,4,1,1,7.958261762080226
Vietnam,2821.9766032651155,2.7284743604761594,22.691673778253527,70.77166676820663,-6.817522229264898,2023-05-01,2023,5,1,1,7.945547140321559
Vietnam,2837.7972371037245,2.1719141839556295,23.1772536887436,70.37250089902233,-6.99569901773673,2023-06-01,2023,6,1,1,7.951135733388315
Vietnam,2808.343333800747,2.1116704580508103,23.28586212805679,70.58583759915919,-7.078128289286343,2023-07-01,2023,7,1,1,7.940706045979374
Vietnam,2810.527757470645,2.196749275186742,22.740526187338606,70.31531045024029,-7.115058745663294,2023-08-01,2023,8,1,1,7.941483300516757
Vietnam,2840.358868679334,3.0112420713365275,23.040056066515334,70.20043198317202,-6.97191823974845,2023-09-01,2023,9,1,1,7.952037691609733
Vietnam,2829.192730428989,1.5274046106938828,22.937432315139553,70.7529235913683,-7.05170039745063,2023-10-01,2023,10,1,1,7.948100090943489
Vietnam,2844.7265530362706,1.7245568072968473,23.224319791675246,70.23167167800644,-6.852902473697416,2023-11-01,2023,11,1,1,7.953573692879903
Vietnam,2793.6768087654305,2.0417518563731343,22.914132086441935,70.09596009529766,-6.958708306878947,2023-12-01,2023,12,1,1,7.935471746976813
